loss,categorical_accuracy,val_loss,val_categorical_accuracy,lr
2.7038910388946533,0.2816486060619354,2.6397864818573,0.29609376192092896,0.0005
1.813843011856079,0.48222261667251587,2.4093539714813232,0.3843750059604645,0.0005
1.3545095920562744,0.6003667712211609,1.716172456741333,0.517578125,0.0005
1.0151770114898682,0.6966677904129028,1.5387039184570312,0.572265625,0.0005
0.7463242411613464,0.7741550207138062,1.4604817628860474,0.6070312857627869,0.0005
0.5312258005142212,0.837452232837677,1.5565741062164307,0.611328125,0.0005
0.3892187774181366,0.8860013484954834,1.547810435295105,0.630078136920929,0.0005
0.2707534432411194,0.9240275025367737,1.660819411277771,0.6214843988418579,0.0005
0.20253372192382812,0.9436384439468384,1.5252904891967773,0.6449218988418579,0.0005
0.16454392671585083,0.9537628293037415,1.6247093677520752,0.653124988079071,0.0005
0.14778806269168854,0.9564732909202576,1.6194689273834229,0.66015625,0.0005
0.119576096534729,0.9665179252624512,1.6081494092941284,0.6578125357627869,0.0005
0.10536903887987137,0.968909502029419,1.7315195798873901,0.6468750238418579,0.0005
0.09754810482263565,0.9709821939468384,1.788054347038269,0.6578125357627869,0.0005
0.0869467481970787,0.9759247899055481,1.7821142673492432,0.645703136920929,0.0005
0.06844456493854523,0.9804688096046448,1.586482048034668,0.6796875,0.0001581139
0.038039516657590866,0.9906728863716125,1.5818527936935425,0.688671886920929,0.0001581139
0.032981183379888535,0.9920281171798706,1.571254014968872,0.688671886920929,0.0001581139
0.03335509076714516,0.9915497899055481,1.5844686031341553,0.69140625,0.0001581139
0.029921095818281174,0.9917092323303223,1.5917155742645264,0.6898437738418579,0.0001581139
0.02518511936068535,0.99410080909729,1.5735516548156738,0.6910156607627869,0.0001581139
0.023424582555890083,0.9948183298110962,1.600401759147644,0.692187488079071,0.0001581139
0.022170620039105415,0.9947385787963867,1.6065113544464111,0.6917968988418579,0.0001581139
0.02332824282348156,0.99410080909729,1.6165577173233032,0.6812500357627869,0.0001581139
0.020465845242142677,0.9953763484954834,1.6356505155563354,0.689453125,0.0001581139
0.020143385976552963,0.9950574636459351,1.6276835203170776,0.6878906488418579,5.0000002e-05
0.01763729378581047,0.9957749247550964,1.6215819120407104,0.6917968988418579,5.0000002e-05
0.016383478417992592,0.9965721368789673,1.612136721611023,0.6898437738418579,5.0000002e-05
0.01651657745242119,0.9958546757698059,1.6203449964523315,0.6898437738418579,5.0000002e-05
0.01431959681212902,0.9968910217285156,1.6209758520126343,0.6917968988418579,5.0000002e-05
0.013423400931060314,0.9972895979881287,1.6266778707504272,0.690234363079071,5.0000002e-05
0.014281737618148327,0.9967315793037415,1.628977656364441,0.684765636920929,5.0000002e-05
0.015294444747269154,0.9959343671798706,1.630090594291687,0.6878906488418579,5.0000002e-05
0.013109834864735603,0.997608482837677,1.6272486448287964,0.694140613079071,5.0000002e-05
0.012910609133541584,0.997608482837677,1.6332368850708008,0.692578136920929,5.0000002e-05
0.012544545345008373,0.9969707131385803,1.6351391077041626,0.690234363079071,1.5811389e-05
0.014718393795192242,0.9969707131385803,1.6332200765609741,0.694140613079071,1.5811389e-05
0.01359195914119482,0.997209906578064,1.6321219205856323,0.692578136920929,1.5811389e-05
0.013390740379691124,0.9965721368789673,1.6340302228927612,0.6898437738418579,1.5811389e-05
0.011206772178411484,0.9975287914276123,1.634912371635437,0.692187488079071,1.5811389e-05
0.011712920852005482,0.9978476762771606,1.6310691833496094,0.6898437738418579,1.5811389e-05
0.012350175529718399,0.9968910217285156,1.6333378553390503,0.69140625,1.5811389e-05
0.012170645408332348,0.997209906578064,1.6389793157577515,0.690625011920929,1.5811389e-05
0.012042113579809666,0.9972895979881287,1.6395952701568604,0.6910156607627869,1.5811389e-05
0.013046103529632092,0.9967315793037415,1.639778971672058,0.690625011920929,1.5811389e-05
0.010432235896587372,0.9980868101119995,1.6346946954727173,0.6910156607627869,5.0000003e-06
0.01236869115382433,0.9970504641532898,1.6320854425430298,0.690625011920929,5.0000003e-06
0.010645709000527859,0.9981665015220642,1.6355094909667969,0.692578136920929,5.0000003e-06
0.01217664498835802,0.9975287914276123,1.6355854272842407,0.6937500238418579,5.0000003e-06
0.011379417032003403,0.9972895979881287,1.632741928100586,0.694140613079071,5.0000003e-06
0.010922548361122608,0.9980868101119995,1.6358158588409424,0.692578136920929,5.0000003e-06
0.011994828470051289,0.997209906578064,1.6348742246627808,0.693359375,5.0000003e-06
0.012893697246909142,0.9969707131385803,1.6370956897735596,0.694140613079071,5.0000003e-06
0.010604992508888245,0.997608482837677,1.635393738746643,0.696093738079071,5.0000003e-06
0.010935320518910885,0.997608482837677,1.6331294775009155,0.6957031488418579,5.0000003e-06
