loss,categorical_accuracy,val_loss,val_categorical_accuracy,lr
2.093381643295288,0.39167943596839905,1.950604796409607,0.4296116530895233,0.0005
1.5484706163406372,0.5386630892753601,1.9130163192749023,0.46116504073143005,0.0005
1.3447434902191162,0.5922162532806396,1.716121792793274,0.5172936916351318,0.0005
1.2383575439453125,0.6254473328590393,1.6447200775146484,0.5470266938209534,0.0005
1.1357444524765015,0.6528629660606384,1.7114818096160889,0.5330703854560852,0.0005
1.0622248649597168,0.6732490062713623,1.6960443258285522,0.5385315418243408,0.0005
0.9752306342124939,0.6919733881950378,1.678370475769043,0.5591626167297363,0.0005
0.9128308892250061,0.714532196521759,1.5667566061019897,0.573725700378418,0.0005
0.8460177183151245,0.7326176166534424,1.492572546005249,0.5952669978141785,0.0005
0.7959567308425903,0.7480189204216003,1.5033185482025146,0.5998179316520691,0.0005
0.7422506213188171,0.7627812027931213,1.5615084171295166,0.5843446850776672,0.0005
0.6910281777381897,0.780547022819519,1.5524660348892212,0.6025485396385193,0.0005
0.6234961152076721,0.7990797758102417,1.941065788269043,0.5685679316520691,0.0005
0.5704741477966309,0.8187627792358398,1.9421056509017944,0.5564320683479309,0.0005
0.5498247742652893,0.8240030407905579,1.5820856094360352,0.6168082356452942,0.0005
0.5053814053535461,0.8375511169433594,1.82344651222229,0.5831310749053955,0.0005
0.48358967900276184,0.8416411280632019,1.6603968143463135,0.6046723127365112,0.0005
0.43463054299354553,0.85780930519104,1.808844804763794,0.615898072719574,0.0005
0.4122448265552521,0.8647750616073608,1.7371704578399658,0.6177184581756592,0.0005
0.23770876228809357,0.9229294657707214,1.6694047451019287,0.6589806079864502,0.0001581139
0.17451541125774384,0.9461911916732788,1.7213726043701172,0.6559466123580933,0.0001581139
0.1613246649503708,0.9488113522529602,1.701234221458435,0.6629247665405273,0.0001581139
0.14166978001594543,0.9549463391304016,1.7557324171066284,0.6611043810844421,0.0001581139
0.12662068009376526,0.9617842435836792,1.8283354043960571,0.6577669978141785,0.0001581139
0.11751356720924377,0.9633818864822388,1.9085650444030762,0.6483616232872009,0.0001581139
0.11519230157136917,0.9630623459815979,2.033582925796509,0.6429004669189453,0.0001581139
0.10372255742549896,0.9668967127799988,2.076105833053589,0.644114077091217,0.0001581139
0.09442755579948425,0.9700281023979187,1.9726454019546509,0.6504854559898376,0.0001581139
0.09447623044252396,0.9692612290382385,2.0279934406280518,0.6568567752838135,0.0001581139
0.0758032500743866,0.9771856069564819,1.9489964246749878,0.6686893105506897,5.0000002e-05
0.06177728623151779,0.9815312027931213,1.9269368648529053,0.6699029207229614,5.0000002e-05
0.05296240374445915,0.984151303768158,1.9027446508407593,0.674453854560852,5.0000002e-05
0.05167746916413307,0.9839596152305603,1.8998150825500488,0.678398072719574,5.0000002e-05
0.0464031882584095,0.9860684871673584,1.9710884094238281,0.6717233061790466,5.0000002e-05
0.0433051623404026,0.987730085849762,1.957393765449524,0.6726334691047668,5.0000002e-05
0.044630490243434906,0.9874105453491211,1.959477424621582,0.6808252334594727,5.0000002e-05
0.04254087060689926,0.9867714643478394,1.9615418910980225,0.678398072719574,5.0000002e-05
0.037152089178562164,0.9893277287483215,2.0157899856567383,0.6756674647331238,5.0000002e-05
0.041330158710479736,0.987666130065918,1.9924811124801636,0.675364077091217,5.0000002e-05
0.03172636032104492,0.9916922450065613,1.9810106754302979,0.6787014603614807,1.5811389e-05
0.03624524176120758,0.9886886477470398,1.9673830270767212,0.6835558414459229,1.5811389e-05
0.03369496762752533,0.990541934967041,1.975358486175537,0.6847693920135498,1.5811389e-05
0.031137116253376007,0.9907975196838379,1.9897196292877197,0.6823422312736511,1.5811389e-05
0.03159385547041893,0.9906058311462402,1.9850513935089111,0.6808252334594727,1.5811389e-05
0.030859319493174553,0.9915643930435181,1.9822437763214111,0.6835558414459229,1.5811389e-05
0.0274431724101305,0.9923312664031982,1.976768136024475,0.6832524538040161,1.5811389e-05
0.027629412710666656,0.9914366006851196,1.9975342750549316,0.6841626167297363,1.5811389e-05
0.025972986593842506,0.9935454726219177,1.9895356893539429,0.6777912378311157,1.5811389e-05
0.024321243166923523,0.994056761264801,1.9959723949432373,0.6826456189155579,1.5811389e-05
0.026807738468050957,0.9926508069038391,1.9975080490112305,0.6808252334594727,5.0000003e-06
0.024421541020274162,0.9936094284057617,1.9985575675964355,0.678398072719574,5.0000003e-06
0.028129009529948235,0.992267370223999,2.0080764293670654,0.6780946850776672,5.0000003e-06
0.0237519983202219,0.9931620359420776,2.0018503665924072,0.6835558414459229,5.0000003e-06
0.02348136343061924,0.994056761264801,1.9907267093658447,0.6835558414459229,5.0000003e-06
0.028906799852848053,0.9919478297233582,1.9944121837615967,0.6844660043716431,5.0000003e-06
0.02345840074121952,0.9934815764427185,1.9936434030532837,0.6826456189155579,5.0000003e-06
0.022158997133374214,0.9948236346244812,1.9837260246276855,0.6841626167297363,5.0000003e-06
0.023700127378106117,0.9939928650856018,2.0047285556793213,0.6826456189155579,5.0000003e-06
0.023067541420459747,0.9939289093017578,2.006127119064331,0.6814320683479309,5.0000003e-06
